온실번호,조사일자,측정라인,표본번호,단체표준분류명,단체표준항목명,단체표준항목2명,조사항목,단위,조사항목값
4,2024-11-25,5,1,leafinfo,leafnumber,,엽수,개,6
4,2024-11-25,5,1,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-11-25,5,1,plantobjectinfo,fruitingnumber,,착과수,개,4
4,2024-11-25,5,2,steminfo,plantheight,,초장,cm,25
4,2024-11-25,5,2,leafinfo,leaflength,,엽장,cm,10
4,2024-11-25,5,2,leafinfo,leafwidth,,엽폭,cm,12
4,2024-11-25,5,2,leafinfo,petiolelength,,엽병장,cm,15
4,2024-11-25,5,2,leafinfo,leafnumber,,엽수,개,6
4,2024-11-25,5,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-11-25,5,2,plantobjectinfo,fruitingnumber,,착과수,개,1
4,2024-12-02,1,1,steminfo,plantheight,,초장,cm,29
4,2024-12-02,1,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-02,1,1,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-02,1,1,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-02,1,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-02,1,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,1,1,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-02,1,2,steminfo,plantheight,,초장,cm,28
4,2024-12-02,1,2,leafinfo,leaflength,,엽장,cm,10
4,2024-12-02,1,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-02,1,2,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-02,1,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-02,1,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,1,2,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-02,2,1,steminfo,plantheight,,초장,cm,23
4,2024-12-02,2,1,leafinfo,leaflength,,엽장,cm,10
4,2024-12-02,2,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-02,2,1,leafinfo,petiolelength,,엽병장,cm,13
4,2024-12-02,2,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-02,2,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,2,1,plantobjectinfo,fruitingnumber,,착과수,개,9
4,2024-12-02,2,2,steminfo,plantheight,,초장,cm,26
4,2024-12-02,2,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-02,2,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-02,2,2,leafinfo,petiolelength,,엽병장,cm,14
4,2024-12-02,2,2,leafinfo,leafnumber,,엽수,개,7
4,2024-12-02,2,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-02,2,2,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-02,3,1,steminfo,plantheight,,초장,cm,30
4,2024-12-02,3,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-02,3,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-02,3,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-02,3,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-02,3,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,3,1,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-02,3,2,steminfo,plantheight,,초장,cm,28
4,2024-12-02,3,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-02,3,2,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-02,3,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-02,3,2,leafinfo,leafnumber,,엽수,개,5
4,2024-12-02,3,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,3,2,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-02,4,1,steminfo,plantheight,,초장,cm,30
4,2024-12-02,4,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-02,4,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-02,4,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-02,4,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-02,4,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,4,1,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-02,4,2,steminfo,plantheight,,초장,cm,29
4,2024-12-02,4,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-02,4,2,leafinfo,leafwidth,,엽폭,cm,11
4,2024-12-02,4,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-02,4,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-02,4,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,4,2,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-02,5,1,steminfo,plantheight,,초장,cm,27
4,2024-12-02,5,1,leafinfo,leaflength,,엽장,cm,11
4,2024-12-02,5,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-02,5,1,leafinfo,petiolelength,,엽병장,cm,16
4,2024-12-02,5,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-02,5,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-02,5,1,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-02,5,2,steminfo,plantheight,,초장,cm,26
4,2024-12-02,5,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-02,5,2,leafinfo,leafwidth,,엽폭,cm,12
4,2024-12-02,5,2,leafinfo,petiolelength,,엽병장,cm,15
4,2024-12-02,5,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-02,5,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-02,5,2,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-09,1,1,steminfo,plantheight,,초장,cm,30
4,2024-12-09,1,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-09,1,1,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-09,1,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-09,1,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-09,1,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,1,1,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-09,1,2,steminfo,plantheight,,초장,cm,28
4,2024-12-09,1,2,leafinfo,leaflength,,엽장,cm,10
4,2024-12-09,1,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-09,1,2,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-09,1,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-09,1,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,1,2,plantobjectinfo,fruitingnumber,,착과수,개,9
4,2024-12-09,2,1,steminfo,plantheight,,초장,cm,23
4,2024-12-09,2,1,leafinfo,leaflength,,엽장,cm,10
4,2024-12-09,2,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-09,2,1,leafinfo,petiolelength,,엽병장,cm,13
4,2024-12-09,2,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-09,2,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,2,1,plantobjectinfo,fruitingnumber,,착과수,개,9
4,2024-12-09,2,2,steminfo,plantheight,,초장,cm,26
4,2024-12-09,2,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-09,2,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-09,2,2,leafinfo,petiolelength,,엽병장,cm,14
4,2024-12-09,2,2,leafinfo,leafnumber,,엽수,개,7
4,2024-12-09,2,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-09,2,2,plantobjectinfo,fruitingnumber,,착과수,개,9
4,2024-12-09,3,1,steminfo,plantheight,,초장,cm,30
4,2024-12-09,3,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-09,3,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-09,3,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-09,3,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-09,3,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,3,1,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-09,3,2,steminfo,plantheight,,초장,cm,28
4,2024-12-09,3,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-09,3,2,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-09,3,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-09,3,2,leafinfo,leafnumber,,엽수,개,5
4,2024-12-09,3,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,3,2,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-09,4,1,steminfo,plantheight,,초장,cm,30
4,2024-12-09,4,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-09,4,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-09,4,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-09,4,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-09,4,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,4,1,plantobjectinfo,fruitingnumber,,착과수,개,9
4,2024-12-09,4,2,steminfo,plantheight,,초장,cm,29
4,2024-12-09,4,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-09,4,2,leafinfo,leafwidth,,엽폭,cm,11
4,2024-12-09,4,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-09,4,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-09,4,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,4,2,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-09,5,1,steminfo,plantheight,,초장,cm,27
4,2024-12-09,5,1,leafinfo,leaflength,,엽장,cm,11
4,2024-12-09,5,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-09,5,1,leafinfo,petiolelength,,엽병장,cm,16
4,2024-12-09,5,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-09,5,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-09,5,1,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-09,5,2,steminfo,plantheight,,초장,cm,26
4,2024-12-09,5,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-09,5,2,leafinfo,leafwidth,,엽폭,cm,12
4,2024-12-09,5,2,leafinfo,petiolelength,,엽병장,cm,15
4,2024-12-09,5,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-09,5,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-09,5,2,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-16,1,1,steminfo,plantheight,,초장,cm,30
4,2024-12-16,1,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-16,1,1,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-16,1,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-16,1,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-16,1,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,1,1,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-16,1,2,steminfo,plantheight,,초장,cm,28
4,2024-12-16,1,2,leafinfo,leaflength,,엽장,cm,10
4,2024-12-16,1,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-16,1,2,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-16,1,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-16,1,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,1,2,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-16,2,1,steminfo,plantheight,,초장,cm,23
4,2024-12-16,2,1,leafinfo,leaflength,,엽장,cm,10
4,2024-12-16,2,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-16,2,1,leafinfo,petiolelength,,엽병장,cm,13
4,2024-12-16,2,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-16,2,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,2,1,plantobjectinfo,fruitingnumber,,착과수,개,8
4,2024-12-16,2,2,steminfo,plantheight,,초장,cm,26
4,2024-12-16,2,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-16,2,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-16,2,2,leafinfo,petiolelength,,엽병장,cm,14
4,2024-12-16,2,2,leafinfo,leafnumber,,엽수,개,7
4,2024-12-16,2,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-16,2,2,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-16,3,1,steminfo,plantheight,,초장,cm,30
4,2024-12-16,3,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-16,3,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-16,3,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-16,3,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-16,3,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,3,1,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-16,3,2,steminfo,plantheight,,초장,cm,28
4,2024-12-16,3,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-16,3,2,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-16,3,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-16,3,2,leafinfo,leafnumber,,엽수,개,5
4,2024-12-16,3,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,3,2,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-16,4,1,steminfo,plantheight,,초장,cm,30
4,2024-12-16,4,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-16,4,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-16,4,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-16,4,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-16,4,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,4,1,plantobjectinfo,fruitingnumber,,착과수,개,7
4,2024-12-16,4,2,steminfo,plantheight,,초장,cm,29
4,2024-12-16,4,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-16,4,2,leafinfo,leafwidth,,엽폭,cm,11
4,2024-12-16,4,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-16,4,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-16,4,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,4,2,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-16,5,1,steminfo,plantheight,,초장,cm,27
4,2024-12-16,5,1,leafinfo,leaflength,,엽장,cm,11
4,2024-12-16,5,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-16,5,1,leafinfo,petiolelength,,엽병장,cm,16
4,2024-12-16,5,1,leafinfo,leafnumber,,엽수,개,6
4,2024-12-16,5,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-16,5,1,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-16,5,2,steminfo,plantheight,,초장,cm,26
4,2024-12-16,5,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-16,5,2,leafinfo,leafwidth,,엽폭,cm,12
4,2024-12-16,5,2,leafinfo,petiolelength,,엽병장,cm,15
4,2024-12-16,5,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-16,5,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-16,5,2,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-23,1,1,steminfo,plantheight,,초장,cm,30
4,2024-12-23,1,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-23,1,1,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-23,1,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-23,1,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-23,1,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,1,1,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-23,1,2,steminfo,plantheight,,초장,cm,28
4,2024-12-23,1,2,leafinfo,leaflength,,엽장,cm,10
4,2024-12-23,1,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-23,1,2,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-23,1,2,leafinfo,leafnumber,,엽수,개,7
4,2024-12-23,1,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,1,2,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-23,2,1,steminfo,plantheight,,초장,cm,23
4,2024-12-23,2,1,leafinfo,leaflength,,엽장,cm,10
4,2024-12-23,2,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-23,2,1,leafinfo,petiolelength,,엽병장,cm,13
4,2024-12-23,2,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-23,2,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,2,1,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-23,2,2,steminfo,plantheight,,초장,cm,26
4,2024-12-23,2,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-23,2,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-23,2,2,leafinfo,petiolelength,,엽병장,cm,14
4,2024-12-23,2,2,leafinfo,leafnumber,,엽수,개,8
4,2024-12-23,2,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-23,2,2,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-23,3,1,steminfo,plantheight,,초장,cm,30
4,2024-12-23,3,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-23,3,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-23,3,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-23,3,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-23,3,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,3,1,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-23,3,2,steminfo,plantheight,,초장,cm,28
4,2024-12-23,3,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-23,3,2,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-23,3,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-23,3,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-23,3,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,3,2,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-23,4,1,steminfo,plantheight,,초장,cm,30
4,2024-12-23,4,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-23,4,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-23,4,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-23,4,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-23,4,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,4,1,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-23,4,2,steminfo,plantheight,,초장,cm,29
4,2024-12-23,4,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-23,4,2,leafinfo,leafwidth,,엽폭,cm,11
4,2024-12-23,4,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-23,4,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-23,4,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,4,2,plantobjectinfo,fruitingnumber,,착과수,개,4
4,2024-12-23,5,1,steminfo,plantheight,,초장,cm,27
4,2024-12-23,5,1,leafinfo,leaflength,,엽장,cm,11
4,2024-12-23,5,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-23,5,1,leafinfo,petiolelength,,엽병장,cm,16
4,2024-12-23,5,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-23,5,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-23,5,1,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-23,5,2,steminfo,plantheight,,초장,cm,26
4,2024-12-23,5,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-23,5,2,leafinfo,leafwidth,,엽폭,cm,12
4,2024-12-23,5,2,leafinfo,petiolelength,,엽병장,cm,15
4,2024-12-23,5,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-23,5,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-23,5,2,plantobjectinfo,fruitingnumber,,착과수,개,6
4,2024-12-30,1,1,steminfo,plantheight,,초장,cm,30
4,2024-12-30,1,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-30,1,1,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-30,1,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-30,1,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-30,1,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,1,1,plantobjectinfo,fruitingnumber,,착과수,개,2
4,2024-12-30,1,2,steminfo,plantheight,,초장,cm,28
4,2024-12-30,1,2,leafinfo,leaflength,,엽장,cm,10
4,2024-12-30,1,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-30,1,2,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-30,1,2,leafinfo,leafnumber,,엽수,개,7
4,2024-12-30,1,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,1,2,plantobjectinfo,fruitingnumber,,착과수,개,3
4,2024-12-30,2,1,steminfo,plantheight,,초장,cm,23
4,2024-12-30,2,1,leafinfo,leaflength,,엽장,cm,10
4,2024-12-30,2,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-30,2,1,leafinfo,petiolelength,,엽병장,cm,13
4,2024-12-30,2,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-30,2,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,2,1,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-30,2,2,steminfo,plantheight,,초장,cm,26
4,2024-12-30,2,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-30,2,2,leafinfo,leafwidth,,엽폭,cm,9
4,2024-12-30,2,2,leafinfo,petiolelength,,엽병장,cm,14
4,2024-12-30,2,2,leafinfo,leafnumber,,엽수,개,8
4,2024-12-30,2,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-30,2,2,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-30,3,1,steminfo,plantheight,,초장,cm,30
4,2024-12-30,3,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-30,3,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-30,3,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-30,3,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-30,3,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,3,1,plantobjectinfo,fruitingnumber,,착과수,개,4
4,2024-12-30,3,2,steminfo,plantheight,,초장,cm,28
4,2024-12-30,3,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-30,3,2,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-30,3,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-30,3,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-30,3,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,3,2,plantobjectinfo,fruitingnumber,,착과수,개,4
4,2024-12-30,4,1,steminfo,plantheight,,초장,cm,30
4,2024-12-30,4,1,leafinfo,leaflength,,엽장,cm,12
4,2024-12-30,4,1,leafinfo,leafwidth,,엽폭,cm,10
4,2024-12-30,4,1,leafinfo,petiolelength,,엽병장,cm,18
4,2024-12-30,4,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-30,4,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,4,1,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2024-12-30,4,2,steminfo,plantheight,,초장,cm,29
4,2024-12-30,4,2,leafinfo,leaflength,,엽장,cm,12
4,2024-12-30,4,2,leafinfo,leafwidth,,엽폭,cm,11
4,2024-12-30,4,2,leafinfo,petiolelength,,엽병장,cm,17
4,2024-12-30,4,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-30,4,2,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,4,2,plantobjectinfo,fruitingnumber,,착과수,개,3
4,2024-12-30,5,1,steminfo,plantheight,,초장,cm,27
4,2024-12-30,5,1,leafinfo,leaflength,,엽장,cm,11
4,2024-12-30,5,1,leafinfo,leafwidth,,엽폭,cm,8
4,2024-12-30,5,1,leafinfo,petiolelength,,엽병장,cm,16
4,2024-12-30,5,1,leafinfo,leafnumber,,엽수,개,7
4,2024-12-30,5,1,steminfo,crowndiameter,,관부직경,cm,2
4,2024-12-30,5,1,plantobjectinfo,fruitingnumber,,착과수,개,4
4,2024-12-30,5,2,steminfo,plantheight,,초장,cm,26
4,2024-12-30,5,2,leafinfo,leaflength,,엽장,cm,11
4,2024-12-30,5,2,leafinfo,leafwidth,,엽폭,cm,12
4,2024-12-30,5,2,leafinfo,petiolelength,,엽병장,cm,15
4,2024-12-30,5,2,leafinfo,leafnumber,,엽수,개,6
4,2024-12-30,5,2,steminfo,crowndiameter,,관부직경,cm,1.5
4,2024-12-30,5,2,plantobjectinfo,fruitingnumber,,착과수,개,5
4,2025-01-06,1,1,steminfo,plantheight,,초장,cm,31
4,2025-01-06,1,1,leafinfo,leaflength,,엽장,cm,13
4,2025-01-06,1,1,leafinfo,leafwidth,,엽폭,cm,9
4,2025-01-06,1,1,leafinfo,petiolelength,,엽병장,cm,18
4,2025-01-06,1,1,leafinfo,leafnumber,,엽수,개,7
4,2025-01-06,1,1,steminfo,crowndiameter,,관부직경,cm,2.3
4,2025-01-06,1,1,plantobjectinfo,fruitingnumber,,착과수,개,4
4,2025-01-06,1,2,steminfo,plantheight,,초장,cm,28
4,2025-01-06,1,2,leafinfo,leaflength,,엽장,cm,10
4,2025-01-06,1,2,leafinfo,leafwidth,,엽폭,cm,9
4,2025-01-06,1,2,leafinfo,petiolelength,,엽병장,cm,18
4,2025-01-06,1,2,leafinfo,leafnumber,,엽수,개,7
4,2025-01-06,1,2,steminfo,crowndiameter,,관부직경,cm,2.2
4,2025-01-06,1,2,plantobjectinfo,fruitingnumber,,착과수,개,4
4,2025-01-06,2,1,steminfo,plantheight,,초장,cm,23
4,2025-01-06,2,1,leafinfo,leaflength,,엽장,cm,10
4,2025-01-06,2,1,leafinfo,leafwidth,,엽폭,cm,8
4,2025-01-06,2,1,leafinfo,petiolelength,,엽병장,cm,13
4,2025-01-06,2,1,leafinfo,leafnumber,,엽수,개,7
4,2025-01-06,2,1,steminfo,crowndiameter,,관부직경,cm,2.1
4,2025-01-06,2,1,plantobjectinfo,fruitingnumber,,착과수,개,3
4,2025-01-06,2,2,steminfo,plantheight,,초장,cm,26
4,2025-01-06,2,2,leafinfo,leaflength,,엽장,cm,12
4,2025-01-06,2,2,leafinfo,leafwidth,,엽폭,cm,9
4,2025-01-06,2,2,leafinfo,petiolelength,,엽병장,cm,14
4,2025-01-06,2,2,leafinfo,leafnumber,,엽수,개,8
4,2025-01-06,2,2,steminfo,crowndiameter,,관부직경,cm,2
4,2025-01-06,2,2,plantobjectinfo,fruitingnumber,,착과수,개,2
4,2025-01-06,3,1,steminfo,plantheight,,초장,cm,31
4,2025-01-06,3,1,leafinfo,leaflength,,엽장,cm,12
4,2025-01-06,3,1,leafinfo,leafwidth,,엽폭,cm,10
4,2025-01-06,3,1,leafinfo,petiolelength,,엽병장,cm,19
4,2025-01-06,3,1,leafinfo,leafnumber,,엽수,개,7
4,2025-01-06,3,1,steminfo,crowndiameter,,관부직경,cm,2
